Product ID,Category,Product Name,Price,Delivery,Product URL
7235457880,food,"오뚜기 맛있는 오뚜기밥, 210g, 24개","19,350",내일(화) 도착 보장,https://www.coupang.com/vp/products/7235457880?itemId=19518631622&vendorItemId=3050972695&sourceType=CATEGORY&categoryId=194176
14111627,food,"오뚜기 진라면 매운맛, 40개","21,580",내일(화) 도착 보장,https://www.coupang.com/vp/products/14111627?itemId=19421767892&vendorItemId=3054076262&sourceType=CATEGORY&categoryId=194176
6654766761,food,"블루다이아몬드 아몬드 브리즈 오리지널, 190ml, 24개","14,120",내일(화) 도착 보장,https://www.coupang.com/vp/products/6654766761?itemId=15613010702&vendorItemId=3006697063&sourceType=CATEGORY&categoryId=194176
7329614637,food,"티젠 콤부차 레몬, 5g, 50개입, 1개","15,100",내일(화) 도착 보장,https://www.coupang.com/vp/products/7329614637?itemId=21338004668&vendorItemId=80080064236&sourceType=CATEGORY&categoryId=194176
6930792814,food,"오뚜기 열라면, 40개","21,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/6930792814?itemId=42897124&vendorItemId=3066896620&sourceType=CATEGORY&categoryId=194176
7525033092,food,"맥심 모카골드 마일드 커피믹스, 12g, 160개입, 2박스","42,200",내일(화) 도착 보장,https://www.coupang.com/vp/products/7525033092?itemId=29650653&vendorItemId=85072690879&sourceType=CATEGORY&categoryId=194176
7646920,food,"블루다이아몬드 아몬드브리즈 초콜렛 두유, 190ml, 24개","17,790",내일(화) 도착 보장,https://www.coupang.com/vp/products/7646920?itemId=21317452329&vendorItemId=3030343482&sourceType=CATEGORY&categoryId=194176
7075663719,food,"팔도비빔면, 20개","12,960",내일(화) 도착 보장,https://www.coupang.com/vp/products/7075663719?itemId=15330449255&vendorItemId=85072690721&sourceType=CATEGORY&categoryId=194176
5829376555,food,"양반 현미밥, 130g, 24개","19,220",내일(화) 도착 보장,https://www.coupang.com/vp/products/5829376555?itemId=10083400939&vendorItemId=77366283081&sourceType=CATEGORY&categoryId=194176
4975075206,food,"서울우유 멸균 흰우유, 1L, 10개","18,050",내일(화) 도착 보장,https://www.coupang.com/vp/products/4975075206?itemId=18639195957&vendorItemId=3001406678&sourceType=CATEGORY&categoryId=194176
6047357200,food,"만나 미국 레몬, 4kg, 1개","25,050",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/6047357200?itemId=11073929100&vendorItemId=78353396104&sourceType=CATEGORY&categoryId=194176
7235457880,food,"오뚜기 맛있는 오뚜기밥, 210g, 36개","25,960",내일(화) 도착 보장,https://www.coupang.com/vp/products/7235457880?itemId=16059698868&vendorItemId=81917799353&sourceType=CATEGORY&categoryId=194176
1241463834,food,"고래사어묵 도톰하고 쫄깃한 꼬치어묵 22개입 (냉동), 949g, 1개","15,000",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/1241463834?itemId=2237178489&vendorItemId=70234172332&pickType=COU_PICK&sourceType=CATEGORY&categoryId=194176
7251153411,food,"당도선별 11brix 수박, 6kg 미만, 1개","15,500",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/7251153411?itemId=18445851050&vendorItemId=85586788429&sourceType=CATEGORY&categoryId=194176
7411095382,food,"tft 더단백 드링크 초코, 250ml, 18개","24,580",내일(화) 도착 보장,https://www.coupang.com/vp/products/7411095382?itemId=13466502453&vendorItemId=76137436686&sourceType=CATEGORY&categoryId=194176
2146209127,food,"곰곰 곤약젤리 후르츠 패키지 28팩 복숭아 150g x 7p + 와일드 망고 150g x 7p + 청포도 150g x 7p + 리치 150g x 7p, 1세트","14,990",내일(화) 도착 보장,https://www.coupang.com/vp/products/2146209127?itemId=3644223962&vendorItemId=71629734258&sourceType=CATEGORY&categoryId=194176
6830320694,food,"스파클 생수 무라벨, 500ml, 200개","36,860",내일(화) 도착 예정,https://www.coupang.com/vp/products/6830320694?itemId=18184885870&vendorItemId=83406358934&sourceType=CATEGORY&categoryId=194176
5625704601,food,"탐사수 무라벨, 500ml, 80개","15,990",내일(화) 도착 보장,https://www.coupang.com/vp/products/5625704601?itemId=19013169967&vendorItemId=86137790400&sourceType=CATEGORY&categoryId=194176
187491448,food,"곰곰 갈비탕, 600g, 4개","15,510",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/187491448?itemId=1047437198&vendorItemId=5510901600&pickType=COU_PICK&sourceType=CATEGORY&categoryId=194176
1792705091,food,"광천김 참 재래도시락 김, 5g, 64개","14,900",내일(화) 도착 보장,https://www.coupang.com/vp/products/1792705091?itemId=3050387438&vendorItemId=78204154771&sourceType=CATEGORY&categoryId=194176
2534211,food,"투데이넛 너트한줌 요거트 실속형, 20g, 50개","23,900",내일(화) 도착 보장,https://www.coupang.com/vp/products/2534211?itemId=17481237616&vendorItemId=3000205576&sourceType=CATEGORY&categoryId=194176
5071892418,food,"펩시 제로슈거 라임향, 210ml, 30개","14,680",내일(화) 도착 보장,https://www.coupang.com/vp/products/5071892418?itemId=18296977677&vendorItemId=74157319832&sourceType=CATEGORY&categoryId=194176
5625704601,food,"탐사수 무라벨, 2L, 30개","15,290",내일(화) 도착 보장,https://www.coupang.com/vp/products/5625704601?itemId=13430253618&vendorItemId=80771756696&sourceType=CATEGORY&categoryId=194176
329389373,food,"블루다이아몬드 아몬드 브리즈 언스위트, 190ml, 24개","15,240",내일(화) 도착 보장,https://www.coupang.com/vp/products/329389373?itemId=15581584012&vendorItemId=3006697064&sourceType=CATEGORY&categoryId=194176
1145100301,food,"동원 고추 참치, 85g, 8개","12,300",내일(화) 도착 보장,https://www.coupang.com/vp/products/1145100301?itemId=8224854290&vendorItemId=75512895879&sourceType=CATEGORY&categoryId=194176
7420689750,food,[안녕골목마켓]사무실 과자 세트 10종 탕비실 간식 오예스미니+초코하임+화이트하임+쿠크다스+촉촉한초코칩+빈츠+엄마손파이+마가렛트+오뜨치즈+후렌치파이,"26,800",내일(화) 도착 보장,https://www.coupang.com/vp/products/7420689750?itemId=19248700728&vendorItemId=86364498203&sourceType=CATEGORY&categoryId=194176
7014727109,food,"뉴케어 미니 구수한맛 영양식, 150ml, 24개","28,900",내일(화) 도착 보장,https://www.coupang.com/vp/products/7014727109?itemId=19584487349&vendorItemId=86014198724&sourceType=CATEGORY&categoryId=194176
6694512657,food,"프렌치카페 마일드 프리미엄 에디션 카페믹스, 11.1g, 210개입, 1개","24,530",내일(화) 도착 보장,https://www.coupang.com/vp/products/6694512657?itemId=14324214493&vendorItemId=86904591492&sourceType=CATEGORY&categoryId=194176
8099338032,food,"폴란드 믈레코비타 수입 멸균우유 1L X 12팩, 12개","45,700",6/14(금) 도착 예정,https://www.coupang.com/vp/products/8099338032?itemId=20222884498&vendorItemId=90048874925&sourceType=CATEGORY&categoryId=194176
6330671687,food,"매일유업 어메이징 오트 오리지널 귀리음료, 190ml, 24개","12,990",내일(화) 도착 보장,https://www.coupang.com/vp/products/6330671687?itemId=18368002923&vendorItemId=79329631986&sourceType=CATEGORY&categoryId=194176
6412683348,food,"와우스낵 과자 선물세트, 포카칩 30g x 4p + 꼬북칩 30g x 4p + 오감자 30g x 4p + 돌아온 썬칩 48g x 4p, 1세트","11,960",내일(화) 도착 보장,https://www.coupang.com/vp/products/6412683348?itemId=13759303918&vendorItemId=81009975841&sourceType=CATEGORY&categoryId=194176
7430883987,food,"모가농협 씻어나온 임금님표 이천쌀 특등급 알찬미, 10kg, 1개","37,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/7430883987?itemId=20082812884&vendorItemId=3026759603&sourceType=CATEGORY&categoryId=194176
5341974172,food,"곰곰 당도선별 수박 (11 brix 이상), 6kg미만, 1개","15,500",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/5341974172?itemId=7833549308&vendorItemId=75123335503&sourceType=CATEGORY&categoryId=194176
5545887952,food,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 2개","20,620",내일(화) 도착 보장,https://www.coupang.com/vp/products/5545887952?itemId=16654901334&vendorItemId=4402720917&sourceType=CATEGORY&categoryId=194176
7372582856,food,"뉴케어 구수한맛 완전균형영양식, 30개, 200ml","44,490",내일(화) 도착 보장,https://www.coupang.com/vp/products/7372582856?itemId=19521127358&vendorItemId=5457599918&sourceType=CATEGORY&categoryId=194176
7958974,food,"농심 신라면 120g, 40개","34,500",모레(수) 도착 예정,https://www.coupang.com/vp/products/7958974?itemId=18677255693&vendorItemId=87372592460&sourceType=CATEGORY&categoryId=194176
5625704601,food,"탐사수 무라벨, 2L, 24개","12,690",내일(화) 도착 보장,https://www.coupang.com/vp/products/5625704601?itemId=11696984031&vendorItemId=79548063314&sourceType=CATEGORY&categoryId=194176
4971916592,food,"롯데제과 퀘이커 마시는오트밀 오트&그레인, 50g, 20개","26,910",내일(화) 도착 보장,https://www.coupang.com/vp/products/4971916592?itemId=6602664680&vendorItemId=4489258202&sourceType=CATEGORY&categoryId=194176
7666070794,food,"제주삼다수 그린, 500ml, 40개","17,300",내일(화) 도착 보장,https://www.coupang.com/vp/products/7666070794?itemId=14842822781&vendorItemId=86469902027&sourceType=CATEGORY&categoryId=194176
7425377330,food,"투데이넛 너트한줌 요거트 견과 선물세트 30개입, 600g, 1세트","14,780",내일(화) 도착 보장,https://www.coupang.com/vp/products/7425377330?itemId=295156&vendorItemId=3000205578&sourceType=CATEGORY&categoryId=194176
7458810098,food,"종근당건강 락토핏 골드, 160g, 1개","16,700",내일(화) 도착 보장,https://www.coupang.com/vp/products/7458810098?itemId=623694660&vendorItemId=4637889550&sourceType=CATEGORY&categoryId=194176
7769897202,food,"아이클리어 루테인지아잔틴, 30정, 6개","33,630",내일(화) 도착 보장,https://www.coupang.com/vp/products/7769897202?itemId=20973548554&vendorItemId=86533290688&sourceType=CATEGORY&categoryId=194176
7893057219,food,"종근당건강 락토핏 당케어 60p, 120g, 2개","34,440",내일(화) 도착 보장,https://www.coupang.com/vp/products/7893057219?itemId=22395890078&vendorItemId=89440810283&sourceType=CATEGORY&categoryId=194176
166996432,food,"곰곰 소중한 우리쌀 2023년(햅쌀), 10kg(상등급), 1개","27,790",내일(화) 도착 보장,https://www.coupang.com/vp/products/166996432?itemId=478240933&vendorItemId=4200250100&sourceType=CATEGORY&categoryId=194176
5463245022,food,"그릭데이 시그니처, 800g, 1개","21,150",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/5463245022?itemId=17468368450&vendorItemId=84636080373&sourceType=CATEGORY&categoryId=194176
319152577,food,"칠성사이다, 210ml, 30개","13,850",내일(화) 도착 보장,https://www.coupang.com/vp/products/319152577?itemId=19771677623&vendorItemId=3590493048&sourceType=CATEGORY&categoryId=194176
7235436619,food,"청정원순창 100% 현미 태양초 찰고추장, 2kg, 1개","11,880",내일(화) 도착 보장,https://www.coupang.com/vp/products/7235436619?itemId=14151260320&vendorItemId=3001106979&sourceType=CATEGORY&categoryId=194176
7958974,food,"농심 신라면 120g, 20개","38,100",6/14(금) 도착 예정,https://www.coupang.com/vp/products/7958974?itemId=17519210265&vendorItemId=89722384219&sourceType=CATEGORY&categoryId=194176
7666070794,food,"제주삼다수 그린 무라벨, 2L, 24개","23,890",내일(화) 도착 보장,https://www.coupang.com/vp/products/7666070794?itemId=22055320731&vendorItemId=86478559175&sourceType=CATEGORY&categoryId=194176
7572657013,food,"삼육두유 검은콩 호두와 아몬드 두유, 140ml, 48개","22,480",내일(화) 도착 보장,https://www.coupang.com/vp/products/7572657013?itemId=21985097682&vendorItemId=86362923155&sourceType=CATEGORY&categoryId=194176
2371429478,food,"잇메이트 닭가슴살 스테이크 혼합 구성 18팩 (냉동), 1세트","25,900",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/2371429478?itemId=4129338793&vendorItemId=72113265284&sourceType=CATEGORY&categoryId=194176
13937502,food,"동원 양반 들기름 도시락김, 4.5g, 40개","13,960",내일(화) 도착 보장,https://www.coupang.com/vp/products/13937502?itemId=20396927796&vendorItemId=86341243402&sourceType=CATEGORY&categoryId=194176
7066609232,food,"맥심 화이트 골드 커피믹스, 11.7g, 160개입, 2개","35,810",내일(화) 도착 보장,https://www.coupang.com/vp/products/7066609232?itemId=2251502857&vendorItemId=84639391253&sourceType=CATEGORY&categoryId=194176
6444223952,food,"센트룸 멀티 구미 160g, 80정, 1개","19,500",내일(화) 도착 보장,https://www.coupang.com/vp/products/6444223952?itemId=18120787161&vendorItemId=75189722199&sourceType=CATEGORY&categoryId=194176
2042132,food,"동원 라이트 스탠다드 참치, 85g, 12개","17,920",내일(화) 도착 보장,https://www.coupang.com/vp/products/2042132?itemId=20047758182&vendorItemId=3013141169&sourceType=CATEGORY&categoryId=194176
7757148162,food,"매일유업 매일두유 99.9, 190ml, 24개","13,370",내일(화) 도착 보장,https://www.coupang.com/vp/products/7757148162?itemId=20909886774&vendorItemId=3038558667&sourceType=CATEGORY&categoryId=194176
2534209,food,"투데이넛 너트한줌 프리미엄 50개입, 20g, 50개","28,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/2534209?itemId=295155&vendorItemId=3000205577&sourceType=CATEGORY&categoryId=194176
7522620409,food,"아카페라 올데이 아메리카노, 12개, 1L","18,480",내일(화) 도착 보장,https://www.coupang.com/vp/products/7522620409?itemId=12733741532&vendorItemId=72771200224&sourceType=CATEGORY&categoryId=194176
7121221655,food,"곰곰 소중한 잡곡밥, 210g, 24개","25,990",내일(화) 도착 보장,https://www.coupang.com/vp/products/7121221655?itemId=17830642129&vendorItemId=84994398291&sourceType=CATEGORY&categoryId=194176
7558698623,food,"핫식스 더킹 제로 에너지 드링크, 355ml, 24개","19,800",내일(화) 도착 보장,https://www.coupang.com/vp/products/7558698623?itemId=19908808795&vendorItemId=82236301658&sourceType=CATEGORY&categoryId=194176
4975075206,food,"서울우유 멸균 흰우유, 200ml, 48개","23,790",내일(화) 도착 보장,https://www.coupang.com/vp/products/4975075206?itemId=17910004106&vendorItemId=85072693107&sourceType=CATEGORY&categoryId=194176
7460287402,food,"얼라이브 원스데일리 포맨 멀티비타민, 80정, 1개","26,550",내일(화) 도착 보장,https://www.coupang.com/vp/products/7460287402?itemId=20000650509&vendorItemId=81352051865&sourceType=CATEGORY&categoryId=194176
2042132,food,"동원 라이트 스탠다드 참치, 150g, 10개","21,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/2042132?itemId=20047758166&vendorItemId=3028202918&sourceType=CATEGORY&categoryId=194176
3960900,food,"매일유업 피크닉 사과, 200ml, 48개","14,660",내일(화) 도착 보장,https://www.coupang.com/vp/products/3960900?itemId=26790049&vendorItemId=88039244612&sourceType=CATEGORY&categoryId=194176
7366304144,food,"트레비 레몬 ECO 탄산수, 350ml, 20개","11,900",내일(화) 도착 보장,https://www.coupang.com/vp/products/7366304144?itemId=16592434330&vendorItemId=76203054605&sourceType=CATEGORY&categoryId=194176
572187,food,"핫식스 오리지널 에너지음료, 250ml, 30개","18,710",내일(화) 도착 보장,https://www.coupang.com/vp/products/572187?itemId=2343773465&vendorItemId=70340333552&sourceType=CATEGORY&categoryId=194176
7243716923,food,"다향 훈제오리, 200g, 3팩","17,060",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/7243716923?itemId=18410893653&vendorItemId=85553342481&sourceType=CATEGORY&categoryId=194176
4866946618,food,"매일 소화가 잘되는 우유, 190ml, 24개","18,560",내일(화) 도착 보장,https://www.coupang.com/vp/products/4866946618?itemId=6318956874&vendorItemId=3025163213&sourceType=CATEGORY&categoryId=194176
5607992234,food,"맛있는 오뚜기밥 오곡, 210g, 12개","13,120",내일(화) 도착 보장,https://www.coupang.com/vp/products/5607992234?itemId=50251959&vendorItemId=3005172997&sourceType=CATEGORY&categoryId=194176
8135325955,food,"아이원 루테인 지아잔틴 미니, 180정, 1개","34,980",내일(화) 도착 보장,https://www.coupang.com/vp/products/8135325955?itemId=23108512427&vendorItemId=71619989627&sourceType=CATEGORY&categoryId=194176
33222751,food,"아몰리바 포마스 올리브오일, 1L, 1개","12,900",내일(화) 도착 보장,https://www.coupang.com/vp/products/33222751?itemId=124801757&vendorItemId=3254410022&sourceType=CATEGORY&categoryId=194176
7749071357,food,"매일 두유 고단백, 190ml, 24개","16,160",내일(화) 도착 보장,https://www.coupang.com/vp/products/7749071357?itemId=20867946919&vendorItemId=75943171647&sourceType=CATEGORY&categoryId=194176
5116596401,food,"이롬 황성주 국산콩 검은콩 고칼슘 두유, 24개, 190ml","13,630",내일(화) 도착 보장,https://www.coupang.com/vp/products/5116596401?itemId=10833917555&vendorItemId=3000036302&sourceType=CATEGORY&categoryId=194176
7692434550,food,"비에날17 비에날씬 다이어트 유산균 캡슐, 60정, 1개","50,200",내일(화) 도착 예정,https://www.coupang.com/vp/products/7692434550?itemId=20884987165&vendorItemId=86386806163&sourceType=CATEGORY&categoryId=194176
487322,food,"해표 식용유, 1.8L, 3개","16,590",내일(화) 도착 보장,https://www.coupang.com/vp/products/487322?itemId=17572599273&vendorItemId=84994378258&sourceType=CATEGORY&categoryId=194176
7778920952,food,"립톤 아이스티 믹스 복숭아맛, 14g, 150개입, 1개","22,320",내일(화) 도착 보장,https://www.coupang.com/vp/products/7778920952?itemId=21019294050&vendorItemId=76203425758&sourceType=CATEGORY&categoryId=194176
7366212526,food,"전라도청년 산지직송 청매실 5kg 10kg, 5kg 상, 1개","20,900",모레(수) 도착 예정,https://www.coupang.com/vp/products/7366212526?itemId=18989970097&vendorItemId=86115199577&sourceType=CATEGORY&categoryId=194176
17789203,food,"키즈웰 젤리스트로우 약 50개입, 1.254kg, 1개","25,040",모레(수) 도착 예정,https://www.coupang.com/vp/products/17789203?itemId=22356511023&vendorItemId=89401576274&sourceType=CATEGORY&categoryId=194176
7492743066,food,"포카리스웨트, 500ml, 20개","20,970",내일(화) 도착 보장,https://www.coupang.com/vp/products/7492743066?itemId=394624&vendorItemId=3000303312&sourceType=CATEGORY&categoryId=194176
6101896267,food,"곰곰 달콤한 스테비아 대추방울토마토, 1kg, 1팩","9,960",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/6101896267?itemId=11440236121&vendorItemId=78715723909&sourceType=CATEGORY&categoryId=194176
162464619,food,"하림 자연실록 무항생제 인증 닭다리살 정육 (냉장), 350g, 2팩","12,850",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/162464619?itemId=2742822352&vendorItemId=70732857640&sourceType=CATEGORY&categoryId=194176
7769994860,food,"종가 맛김치 PET, 1.2kg, 1개","12,900",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/7769994860?itemId=17319879727&vendorItemId=84490613956&sourceType=CATEGORY&categoryId=194176
4946937434,food,"동서 오레오 화이트 샌드위치 쿠키, 1kg, 1개","27,000",6/14(금) 도착 예정,https://www.coupang.com/vp/products/4946937434?itemId=21575323966&vendorItemId=88627025583&sourceType=CATEGORY&categoryId=194176
7532929986,food,"맛있는 오뚜기밥 발아현미, 210g, 18개","19,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/7532929986?itemId=19447140904&vendorItemId=70384184859&sourceType=CATEGORY&categoryId=194176
7823800321,food,"펄세스 마일드 스테비아 커피믹스, 9.6g, 100개입, 1개","26,000",내일(화) 도착 보장,https://www.coupang.com/vp/products/7823800321?itemId=22012887110&vendorItemId=84318896135&sourceType=CATEGORY&categoryId=194176
7355559551,food,"그린몬스터 헐리우드 48시간 클렌즈주스, 947ml, 1개","22,520",내일(화) 도착 보장,https://www.coupang.com/vp/products/7355559551?itemId=18938617517&vendorItemId=3000045555&sourceType=CATEGORY&categoryId=194176
6639066443,food,"켈로그 크런치넛 에너지바 K, 360g, 2개","21,900",모레(수) 도착 예정,https://www.coupang.com/vp/products/6639066443?itemId=20343164857&vendorItemId=87296133769&sourceType=CATEGORY&categoryId=194176
5071892418,food,"펩시 제로슈거 콜라, 210ml, 60개","26,760",내일(화) 도착 보장,https://www.coupang.com/vp/products/5071892418?itemId=18409638956&vendorItemId=84639390218&sourceType=CATEGORY&categoryId=194176
5756878551,food,"사세 버팔로윙 (냉동), 1kg, 1개","16,500",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/5756878551?itemId=9738283356&vendorItemId=77022044517&sourceType=CATEGORY&categoryId=194176
5625704601,food,"탐사수 무라벨, 2L, 36개","16,800",내일(화) 도착 보장,https://www.coupang.com/vp/products/5625704601?itemId=19013169354&vendorItemId=86137789886&sourceType=CATEGORY&categoryId=194176
7525033092,food,"맥심 모카골드 마일드 커피믹스, 12g, 160개입, 1박스","21,850",내일(화) 도착 보장,https://www.coupang.com/vp/products/7525033092?itemId=17657253101&vendorItemId=71030128009&sourceType=CATEGORY&categoryId=194176
7769897202,food,"종근당건강 아이클리어 루테인 지아잔틴, 30정, 1개","8,960",모레(수) 도착 예정,https://www.coupang.com/vp/products/7769897202?itemId=22620062920&vendorItemId=89677245853&sourceType=CATEGORY&categoryId=194176
319152577,food,"롯데칠성음료 칠성사이다, 210ml, 60개","25,980",내일(화) 도착 보장,https://www.coupang.com/vp/products/319152577?itemId=19771681123&vendorItemId=85072690930&sourceType=CATEGORY&categoryId=194176
7235506933,food,"뉴케어 당플랜 호두맛 당뇨환자영양식, 200ml, 30개","51,000",내일(화) 도착 보장,https://www.coupang.com/vp/products/7235506933?itemId=15581778467&vendorItemId=5457622443&sourceType=CATEGORY&categoryId=194176
7666070794,food,"제주삼다수 그린, 500ml, 60개","25,950",내일(화) 도착 보장,https://www.coupang.com/vp/products/7666070794?itemId=20137528264&vendorItemId=86469902958&sourceType=CATEGORY&categoryId=194176
1258945808,food,"곰곰 소중한 우리쌀밥, 210g, 36개","28,990",내일(화) 도착 보장,https://www.coupang.com/vp/products/1258945808?itemId=14500557940&vendorItemId=81743595278&sourceType=CATEGORY&categoryId=194176
840193,food,"오뚜기 양조식초, 1.8L, 1개","9,499,900",6/14(금) 도착 예정,https://www.coupang.com/vp/products/840193?itemId=22082010313&vendorItemId=89129056928&sourceType=CATEGORY&categoryId=194176
6807918291,food,"그린몬스터 다이어트 스폐셜2 가르시니아900, 112정, 1개","12,500",내일(화) 도착 보장,https://www.coupang.com/vp/products/6807918291?itemId=16095441468&vendorItemId=3028473540&sourceType=CATEGORY&categoryId=194176
4866924796,food,"매일유업 소화가 잘되는 우유 저지방, 190ml, 24개","19,120",내일(화) 도착 보장,https://www.coupang.com/vp/products/4866924796?itemId=6318908928&vendorItemId=89168968099&sourceType=CATEGORY&categoryId=194176
7251153411,food,"당도선별 11brix 수박, 5kg미만, 1개","14,500",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/7251153411?itemId=18445851054&vendorItemId=85586788457&sourceType=CATEGORY&categoryId=194176
746646,food,"츄파춥스 미니 막대사탕, 600g, 1개","17,450",모레(수) 도착 예정,https://www.coupang.com/vp/products/746646?itemId=22527635315&vendorItemId=89569629276&sourceType=CATEGORY&categoryId=194176
1271064981,food,"곰곰 무항생제 신선한 대란, 60구, 1개","15,880",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/1271064981?itemId=3998775682&vendorItemId=71983050742&sourceType=CATEGORY&categoryId=194176
7216984958,food,"순살 닭다리살 조각정육 (냉동), 2kg, 1개","16,450",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/7216984958?itemId=18278816353&vendorItemId=85424814851&sourceType=CATEGORY&categoryId=194176
1910849030,food,"농심 신라면 120g x 5p + 안성탕면 125g x 5p + 얼큰 너구리 120g x 5p + 짜파게티 140g x 5p, 1세트","16,200",내일(화) 도착 보장,https://www.coupang.com/vp/products/1910849030?itemId=3244307968&vendorItemId=70916247951&sourceType=CATEGORY&categoryId=194176
1354181605,food,"곰곰 맥반석 구운란, 30구, 1개","11,800",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/1354181605?itemId=2382768229&vendorItemId=70378249265&sourceType=CATEGORY&categoryId=194176
7689270513,food,"탐사 샘물, 2L, 36개","15,390",내일(화) 도착 보장,https://www.coupang.com/vp/products/7689270513?itemId=20877904962&vendorItemId=87945141063&sourceType=CATEGORY&categoryId=194176
3955632,food,"연세우유 멸균 흰우유, 190ml, 24개","15,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/3955632?itemId=19336360&vendorItemId=90083625528&sourceType=CATEGORY&categoryId=194176
7425398550,food,"투데이넛 너트한줌 프리미엄 견과 선물세트 30개입, 600g, 1세트","17,400",내일(화) 도착 보장,https://www.coupang.com/vp/products/7425398550?itemId=19273034002&vendorItemId=3000205575&sourceType=CATEGORY&categoryId=194176
6976596210,food,"웰치스제로 포도 355ml, 18개","25,380",6/14(금) 도착 예정,https://www.coupang.com/vp/products/6976596210?itemId=17302313334&vendorItemId=84473202589&sourceType=CATEGORY&categoryId=194176
6398710176,food,"동원 라이트 스탠다드 참치, 85g, 12개","17,920",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/6398710176?itemId=2247205947&vendorItemId=70244613988&sourceType=CATEGORY&categoryId=194176
5625704601,food,"탐사수 무라벨, 500ml, 60개","12,590",내일(화) 도착 보장,https://www.coupang.com/vp/products/5625704601?itemId=11696970903&vendorItemId=79547658934&sourceType=CATEGORY&categoryId=194176
131009094,food,"[남양] 과수원 190ml 24팩 사과 /청포도 /복숭아 /오렌지 과일주스, 24개","13,900",6/15(토) 도착 예정,https://www.coupang.com/vp/products/131009094?itemId=13076272308&vendorItemId=80337927919&sourceType=CATEGORY&categoryId=194176
7297193823,food,"곰곰 백명란, 500g, 1개","11,740",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/7297193823?itemId=6506392990&vendorItemId=73800690048&sourceType=CATEGORY&categoryId=194176
5246863,food,"데니그리스 유기농 사과식초, 1L, 1개","13,500",내일(화) 도착 보장,https://www.coupang.com/vp/products/5246863?itemId=11652049882&vendorItemId=78926482958&sourceType=CATEGORY&categoryId=194176
5498533952,food,"종근당건강 락토핏 코어 생유산균 60p, 120g, 3개","29,940",내일(화) 도착 보장,https://www.coupang.com/vp/products/5498533952?itemId=733892918&vendorItemId=85093994017&sourceType=CATEGORY&categoryId=194176
7411107327,food,"빙그레 더단백 드링크 커피 18p, 250ml, 18개","24,580",내일(화) 도착 보장,https://www.coupang.com/vp/products/7411107327?itemId=19202399565&vendorItemId=81135143112&sourceType=CATEGORY&categoryId=194176
988704,food,"해표 카놀라유, 900ml, 5개","18,560",내일(화) 도착 보장,https://www.coupang.com/vp/products/988704?itemId=38712342&vendorItemId=84994383303&sourceType=CATEGORY&categoryId=194176
6795965704,food,"하림 닭가슴살 블랙페퍼 8개입, 800g, 1개","15,800",내일(화) 새벽 도착 보장,https://www.coupang.com/vp/products/6795965704?itemId=12628460347&vendorItemId=79896126181&sourceType=CATEGORY&categoryId=194176
